raceid,driverid,constructorid,grid
952,20,6,6
952,822,3,7
952,832,5,8
952,815,10,9
952,4,1,10
952,807,10,11
952,18,1,12
952,826,5,13
952,154,210,14
952,825,4,15
952,821,210,16
952,835,4,17
952,13,3,18
952,828,15,19
952,831,15,20
952,836,209,21
952,837,209,22
953,817,9,1
953,3,131,2
953,1,131,3
953,20,6,4
953,807,10,5
953,832,5,6
953,815,10,7
953,826,5,8
953,4,1,9
953,822,3,10
953,8,6,11
953,821,210,12
953,18,1,13
953,13,3,14
953,154,210,15
953,825,4,16
953,828,15,17
953,835,4,18
953,837,209,19
953,836,209,20
954,1,131,1
954,3,131,2
954,20,6,3
954,817,9,4
954,830,9,5
954,8,6,6
954,822,3,7
954,13,3,8
954,807,10,9
954,4,1,10
954,815,10,11
954,18,1,12
954,821,210,13
954,154,210,14
954,826,5,15
954,835,4,16
954,836,209,17
954,831,15,18
954,837,209,19
954,832,5,20
954,828,15,21
954,825,4,22
955,3,131,1
955,817,9,2
955,20,6,3
955,8,6,4
955,13,3,5
955,826,5,6
955,815,10,7
955,822,3,8
955,830,9,9
955,1,131,10
955,154,210,11
955,807,10,12
955,4,1,13
955,821,210,14
955,831,15,15
955,837,209,16
955,836,209,17
955,832,5,18
955,18,1,19
955,828,15,20
955,835,4,21
956,1,131,1
956,807,10,2
956,18,1,3
956,8,6,4
956,817,9,5
956,3,131,6
956,822,3,7
956,830,9,8
956,20,6,9
956,,,10
956,821,210,11
956,836,209,12
956,154,210,13
956,4,1,14
956,832,5,15
956,815,10,16
956,825,4,17
956,828,15,18
956,835,4,19
956,837,209,20
956,831,15,21
957,1,131,1
957,3,131,2
957,830,9,3
957,817,9,4
957,8,6,5
957,822,3,6
957,832,5,7
957,807,10,8
957,4,1,9
957,815,10,10
957,20,6,11
957,13,3,12
957,154,210,13
957,821,210,14
957,826,5,15
957,825,4,16
957,18,1,17
957,835,4,18
957,837,209,19
957,836,209,20
957,831,15,21
958,3,131,1
958,1,131,2
958,817,9,3
958,830,9,4
958,20,6,5
958,832,5,6
958,4,1,7
958,18,1,8
958,807,10,9
958,822,3,10
958,154,210,11
958,826,5,12
958,815,10,13
958,8,6,14
958,821,210,15
958,831,15,16
958,835,4,17
958,13,3,18
958,825,4,19
958,836,209,20
958,837,209,21
959,3,131,1
959,1,131,2
959,817,9,3
959,830,9,4
959,8,6,5
959,20,6,6
959,822,3,7
959,807,10,8
959,815,10,9
959,13,3,10
959,821,210,11
959,18,1,12
959,4,1,13
959,835,4,14
959,832,5,15
959,825,4,16
959,836,209,17
959,826,5,18
959,837,209,19
959,154,210,20
959,831,15,21
959,828,15,22
960,3,131,1
960,830,9,2
960,8,6,3
960,20,6,4
960,817,9,5
960,815,10,6
960,807,10,7
960,822,3,8
960,18,1,9
960,13,3,10
960,154,210,11
960,825,4,12
960,835,4,13
960,832,5,14
960,836,209,15
960,831,15,16
960,839,209,17
960,821,210,18
960,826,5,19
960,828,15,20
960,1,131,21
960,4,1,22
961,1,131,1
961,3,131,2
961,20,6,3
961,8,6,4
961,822,3,5
961,817,9,6
961,830,9,7
961,815,10,8
961,807,10,9
961,821,210,10
961,13,3,11
961,4,1,12
961,836,209,13
961,18,1,14
961,832,5,15
961,826,5,16
961,154,210,17
961,831,15,18
961,828,15,19
961,835,4,20
961,825,4,21
961,839,209,22
962,3,131,1
962,817,9,2
962,1,131,3
962,830,9,4
962,8,6,5
962,832,5,6
962,826,5,7
962,807,10,8
962,4,1,9
962,822,3,10
962,13,3,11
962,18,1,12
962,821,210,13
962,828,15,14
962,825,4,15
962,831,15,16
962,815,10,17
962,835,4,18
962,836,209,19
962,154,210,20
962,839,209,21
962,20,6,22
963,1,131,1
963,3,131,2
963,830,9,3
963,817,9,4
963,20,6,5
963,8,6,6
963,815,10,7
963,807,10,8
963,18,1,9
963,13,3,10
963,822,3,11
963,154,210,12
963,821,210,13
963,825,4,14
963,826,5,15
963,832,5,16
963,828,15,17
963,831,15,18
963,835,4,19
963,839,209,20
963,836,209,21
963,4,1,22
964,3,131,1
964,1,131,2
964,830,9,3
964,817,9,4
964,815,10,5
964,20,6,6
964,154,210,7
964,8,6,8
964,807,10,9
964,821,210,10
964,822,3,11
964,13,3,12
964,826,5,13
964,832,5,14
964,4,1,15
964,835,4,16
964,825,4,17
964,828,15,18
964,831,15,19
964,839,209,20
964,836,209,21
964,18,1,22
965,1,131,1
965,3,131,2
965,817,9,3
965,830,9,4
965,8,6,5
965,20,6,6
965,807,10,7
965,822,3,8
965,13,3,9
965,832,5,10
965,815,10,11
965,4,1,12
965,826,5,13
965,821,210,14
965,835,4,15
965,828,15,16
965,154,210,17
965,825,4,18
965,18,1,19
965,836,209,20
965,831,15,21
965,839,209,22
966,1,131,1
966,3,131,2
966,830,9,3
966,817,9,4
966,807,10,5
966,8,6,6
966,20,6,7
966,822,3,8
966,13,3,9
966,832,5,10
966,4,1,11
966,815,10,12
966,18,1,13
966,825,4,14
966,828,15,15
966,836,209,16
966,821,210,17
966,826,5,18
966,831,15,19
966,839,209,20
966,835,4,21
967,1,131,1
967,3,131,2
967,8,6,3
967,830,9,4
967,20,6,5
967,817,9,6
967,154,210,7
967,807,10,8
967,815,10,9
967,4,1,10
967,822,3,11
967,821,210,12
967,13,3,13
967,826,5,14
967,832,5,15
967,835,4,16
967,18,1,17
967,825,4,18
967,836,209,19
967,828,15,20
967,831,15,21
967,839,209,22
968,1,131,1
968,3,131,2
968,817,9,3
968,8,6,4
968,20,6,5
968,830,9,6
968,807,10,7
968,815,10,8
968,4,1,9
968,13,3,10
968,822,3,11
968,18,1,12
968,821,210,13
968,154,210,14
968,835,4,15
968,836,209,16
968,826,5,17
968,825,4,18
968,831,15,19
968,839,209,20
968,832,5,21
968,828,15,22
969,1,131,1
969,20,6,2
969,822,131,3
969,8,6,4
969,830,9,5
969,154,210,6
969,13,3,7
969,832,5,8
969,826,5,9
969,815,10,10
969,807,4,11
969,4,1,12
969,839,10,13
969,828,15,14
969,,,15
969,841,15,16
969,825,210,17
969,838,1,18
969,835,4,19
969,840,3,20
970,1,131,1
970,20,6,2
970,822,131,3
970,8,6,4
970,817,9,5
970,13,3,6
970,807,4,7
970,815,10,8
970,826,5,9
970,840,3,10
970,832,5,11
970,825,210,12
970,4,1,13
970,828,15,14
970,838,1,15
970,830,9,16
970,839,10,17
970,841,15,18
970,154,210,19
970,835,4,20
971,822,131,1
971,1,131,2
971,20,6,3
971,817,9,4
971,8,6,5
971,830,9,6
971,807,4,7
971,13,3,8
971,154,210,9
971,835,4,10
971,826,5,11
971,840,3,12
971,836,15,13
971,839,10,14
971,4,1,15
971,832,5,16
971,838,1,17
971,815,10,18
971,828,15,19
971,825,210,20
972,20,6,1
972,8,6,2
972,822,131,3
972,1,131,4
972,817,9,5
972,13,3,6
972,830,9,7
972,807,4,8
972,815,10,9
972,839,10,10
972,840,3,11
972,826,5,12
972,825,210,13
972,832,5,14
972,4,1,15
972,835,4,16
972,836,15,17
972,828,15,18
972,154,210,19
972,838,1,20
973,1,131,1
973,20,6,2
973,822,131,3
973,8,6,4
973,830,9,5
973,817,9,6
973,4,1,7
973,815,10,8
973,13,3,9
973,839,10,10
973,825,210,11
973,832,5,12
973,807,4,13
973,154,210,14
973,836,15,15
973,828,15,16
973,835,4,17
973,840,3,18
973,826,5,19
973,838,1,20
974,8,6,1
974,20,6,2
974,822,131,3
974,830,9,4
974,817,9,5
974,832,5,6
974,815,10,7
974,154,210,8
974,826,5,9
974,807,4,10
974,825,210,11
974,838,1,12
974,1,131,13
974,13,3,14
974,839,10,15
974,835,4,16
974,840,3,17
974,836,15,18
974,828,15,19
975,1,131,1
975,20,6,2
975,822,131,3
975,8,6,4
975,830,9,5
975,817,9,6
975,13,3,7
975,815,10,8
975,839,10,9
975,807,4,10
975,826,5,11
975,4,1,12
975,832,5,13
975,154,210,14
975,835,4,15
975,838,1,16
975,840,3,17
975,825,210,18
975,828,15,19
976,1,131,1
976,822,131,2
976,8,6,3
976,20,6,4
976,830,9,5
976,815,10,6
976,839,10,7
976,840,3,8
976,13,3,9
976,817,9,10
976,826,5,11
976,825,210,12
976,807,4,13
976,836,15,14
976,832,5,15
976,154,210,16
976,828,15,17
976,838,1,18
976,4,1,19
976,835,4,20
977,822,131,1
977,20,6,2
977,8,6,3
977,817,9,4
977,830,9,5
977,154,210,6
977,815,10,7
977,1,131,8
977,839,10,9
977,832,5,10
977,807,4,11
977,4,1,12
977,838,1,13
977,826,5,14
977,825,210,15
977,835,4,16
977,13,3,17
977,840,3,18
977,828,15,19
978,1,131,1
978,8,6,2
978,20,6,3
978,830,9,4
978,807,4,5
978,815,10,6
978,839,10,7
978,838,1,8
978,822,131,9
978,154,210,10
978,835,4,11
978,826,5,12
978,832,5,13
978,13,3,14
978,840,3,15
978,825,210,16
978,836,15,17
978,828,15,18
978,817,9,19
978,4,1,20
979,20,6,1
979,8,6,2
979,822,131,3
979,1,131,4
979,830,9,5
979,817,9,6
979,4,1,7
979,838,1,8
979,832,5,9
979,835,4,10
979,839,10,11
979,807,4,12
979,815,10,13
979,154,210,14
979,825,210,15
979,826,5,16
979,840,3,17
979,836,15,18
979,814,3,19
979,828,15,20
980,1,131,1
980,20,6,2
980,822,131,3
980,8,6,4
980,830,9,5
980,817,9,6
980,807,4,7
980,815,10,8
980,839,10,9
980,4,1,10
980,154,210,11
980,825,210,12
980,832,5,13
980,835,4,14
980,840,3,15
980,13,3,16
980,828,15,17
980,836,15,18
980,826,5,19
980,838,1,20
981,1,131,1
981,840,3,2
981,839,10,3
981,822,131,4
981,8,6,5
981,20,6,6
981,13,3,7
981,826,5,8
981,825,210,9
981,815,10,10
981,828,15,11
981,836,15,12
981,830,9,13
981,807,4,14
981,832,5,15
981,817,9,16
981,835,4,17
981,838,1,18
981,4,1,19
981,154,210,20
982,20,6,1
982,830,9,2
982,817,9,3
982,8,6,4
982,1,131,5
982,822,131,6
982,807,4,7
982,4,1,8
982,838,1,9
982,832,5,10
982,835,4,11
982,815,10,12
982,826,5,13
982,839,10,14
982,154,210,15
982,825,210,16
982,13,3,17
982,840,3,18
982,836,15,19
982,828,15,20
983,1,131,1
983,,,2
983,830,9,3
983,817,9,4
983,822,131,5
983,839,10,6
983,838,1,7
983,807,4,8
983,815,10,9
983,4,1,10
983,13,3,11
983,835,4,12
983,840,3,13
983,832,5,14
983,842,5,15
983,154,210,16
983,825,210,17
983,836,15,18
983,828,15,19
983,20,6,20
984,1,131,1
984,20,6,2
984,817,9,3
984,830,9,4
984,839,10,5
984,822,131,6
984,815,10,7
984,13,3,8
984,838,1,9
984,8,6,10
984,807,4,11
984,825,210,12
984,154,210,13
984,842,5,14
984,840,3,15
984,828,15,16
984,836,15,17
984,835,4,18
984,832,5,19
984,4,1,20
985,1,131,1
985,20,6,2
985,822,131,3
985,817,9,4
985,8,6,5
985,839,10,6
985,832,4,7
985,4,1,8
985,815,10,9
985,13,3,10
985,826,5,11
985,154,210,12
985,828,15,13
985,836,15,14
985,840,3,15
985,830,9,16
985,825,210,17
985,807,4,18
985,843,5,19
985,838,1,20
986,20,6,1
986,830,9,2
986,1,131,3
986,822,131,4
986,8,6,5
986,839,10,6
986,807,4,7
986,832,4,8
986,815,10,9
986,13,3,10
986,840,3,11
986,828,15,12
986,836,15,13
986,825,210,14
986,154,210,15
986,817,9,16
986,843,5,17
986,4,1,18
986,838,1,19
986,842,5,20
987,822,131,1
987,20,6,2
987,8,6,3
987,830,9,4
987,815,10,5
987,4,1,6
987,807,4,7
987,832,4,8
987,13,3,9
987,839,10,10
987,154,210,11
987,838,1,12
987,825,210,13
987,817,9,14
987,836,15,15
987,840,3,16
987,828,15,17
987,843,5,18
987,842,5,19
988,822,131,1
988,1,131,2
988,20,6,3
988,817,9,4
988,8,6,5
988,830,9,6
988,807,4,7
988,815,10,8
988,839,10,9
988,13,3,10
988,4,1,11
988,832,4,12
988,838,1,13
988,825,210,14
988,840,3,15
988,154,210,16
988,842,5,17
988,836,15,18
988,828,15,19
988,843,5,20
989,1,131,1
989,8,6,2
989,20,6,3
989,830,9,4
989,825,210,5
989,154,210,6
989,807,4,7
989,817,9,8
989,832,4,9
989,4,1,10
989,838,1,11
989,815,10,12
989,840,3,13
989,839,10,14
989,822,131,15
989,843,5,16
989,828,15,17
989,844,15,18
989,845,3,19
989,842,5,20
990,20,6,1
990,8,6,2
990,822,131,3
990,817,9,4
990,842,5,5
990,825,210,6
990,807,4,7
990,839,10,8
990,1,131,9
990,832,4,10
990,843,5,11
990,815,10,12
990,4,1,13
990,838,1,14
990,830,9,15
990,154,210,16
990,828,15,17
990,845,3,18
990,844,15,19
990,840,3,20
991,20,6,1
991,8,6,2
991,822,131,3
991,1,131,4
991,830,9,5
991,817,9,6
991,807,4,7
991,815,10,8
991,832,4,9
991,154,210,10
991,825,210,11
991,839,10,12
991,4,1,13
991,838,1,14
991,843,5,15
991,845,3,16
991,842,5,17
991,840,3,18
991,844,15,19
991,828,15,20
992,20,6,1
992,1,131,2
992,822,131,3
992,817,9,4
992,830,9,5
992,8,6,6
992,839,10,7
992,815,10,8
992,832,4,9
992,840,3,10
992,845,3,11
992,4,1,12
992,844,15,13
992,807,4,14
992,825,210,15
992,838,1,16
992,842,5,17
992,828,15,18
992,843,5,19
992,154,210,20
993,1,131,1
993,822,131,2
993,20,6,3
993,8,6,4
993,830,9,5
993,817,9,6
993,825,210,7
993,4,1,8
993,832,4,9
993,154,210,10
993,838,1,11
993,842,5,12
993,839,10,13
993,844,15,14
993,815,10,15
993,807,4,16
993,828,15,17
993,840,3,18
993,845,3,19
993,843,5,20
994,817,9,1
994,20,6,2
994,1,131,3
994,8,6,4
994,822,131,5
994,839,10,6
994,4,1,7
994,832,4,8
994,815,10,9
994,842,5,10
994,807,4,11
994,838,1,12
994,845,3,13
994,844,15,14
994,843,5,15
994,828,15,16
994,840,3,17
994,154,210,18
994,825,210,19
994,830,9,20
995,20,6,1
995,822,131,2
995,830,9,3
995,1,131,4
995,8,6,5
995,817,9,6
995,807,4,7
995,839,10,8
995,832,4,9
995,815,10,10
995,825,210,11
995,843,5,12
995,844,15,13
995,4,1,14
995,838,1,15
995,842,5,16
995,840,3,17
995,845,3,18
995,828,15,19
995,154,210,20
996,1,131,1
996,822,131,2
996,20,6,3
996,830,9,4
996,817,9,5
996,8,6,6
996,832,4,7
996,844,15,8
996,825,210,9
996,154,210,10
996,839,10,11
996,807,4,12
996,815,10,13
996,842,5,14
996,828,15,15
996,4,1,16
996,838,1,17
996,845,3,18
996,840,3,19
996,843,5,20
997,822,131,1
997,1,131,2
997,8,6,3
997,830,9,4
997,154,210,5
997,20,6,6
997,817,9,7
997,825,210,8
997,832,4,9
997,807,4,10
997,839,10,11
997,842,5,12
997,4,1,13
997,840,3,14
997,838,1,15
997,815,10,16
997,845,3,17
997,844,15,18
997,843,5,19
997,828,15,20
998,1,131,1
998,20,6,2
998,8,6,3
998,822,131,4
998,830,9,5
998,817,9,6
998,825,210,7
998,154,210,8
998,844,15,9
998,839,10,10
998,807,4,11
998,815,10,12
998,4,1,13
998,842,5,14
998,828,15,15
998,832,4,16
998,838,1,17
999,20,6,1
999,822,131,2
999,8,6,3
999,830,9,4
999,825,210,5
999,154,210,6
999,807,4,7
999,832,4,8
999,844,15,9
999,815,10,10
999,4,1,11
999,845,3,12
999,828,15,13
999,1,131,14
999,839,10,15
999,842,5,16
999,843,5,17
999,840,3,18
999,838,1,19
999,817,9,20
1000,1,131,1
1000,822,131,2
1000,8,6,3
1000,20,6,4
1000,832,4,5
1000,842,5,6
1000,830,9,7
1000,843,5,8
1000,825,210,9
1000,154,210,10
1000,4,1,11
1000,817,9,12
1000,807,4,13
1000,828,15,14
1000,840,3,15
1000,838,1,16
1000,844,15,17
1000,839,10,18
1000,815,10,19
1000,845,3,20
1001,1,131,1
1001,20,6,2
1001,839,10,3
1001,815,10,4
1001,154,210,5
1001,8,6,6
1001,830,9,7
1001,817,9,8
1001,825,210,9
1001,842,5,10
1001,843,5,11
1001,844,15,12
1001,828,15,13
1001,832,4,14
1001,4,1,15
1001,845,3,16
1001,840,3,17
1001,838,1,18
1001,822,131,19
1001,807,4,20
1002,8,6,1
1002,20,6,2
1002,1,131,3
1002,822,131,4
1002,830,9,5
1002,154,210,6
1002,832,4,7
1002,839,10,8
1002,842,5,9
1002,840,3,10
1002,825,210,11
1002,845,3,12
1002,4,1,13
1002,815,10,14
1002,844,15,15
1002,843,5,16
1002,838,1,17
1002,828,15,18
1002,817,9,19
1002,807,4,20
1003,1,131,1
1003,830,9,2
1003,20,6,3
1003,822,131,4
1003,8,6,5
1003,817,9,6
1003,815,10,7
1003,154,210,8
1003,839,10,9
1003,807,4,10
1003,4,1,11
1003,832,4,12
1003,844,15,13
1003,828,15,14
1003,842,5,15
1003,825,210,16
1003,843,5,17
1003,838,1,18
1003,845,3,19
1003,840,3,20
1004,822,131,1
1004,1,131,2
1004,20,6,3
1004,8,6,4
1004,825,210,5
1004,839,10,6
1004,844,15,7
1004,815,10,8
1004,154,210,9
1004,828,15,10
1004,832,4,11
1004,807,4,12
1004,845,3,13
1004,840,3,14
1004,838,1,15
1004,4,1,16
1004,842,5,17
1004,817,9,18
1004,830,9,19
1004,843,5,20
1005,1,131,1
1005,822,131,2
1005,830,9,3
1005,8,6,4
1005,154,210,5
1005,843,5,6
1005,842,5,7
1005,20,6,8
1005,815,10,9
1005,844,15,10
1005,839,10,11
1005,825,210,12
1005,832,4,13
1005,840,3,14
1005,817,9,15
1005,807,4,16
1005,845,3,17
1005,4,1,18
1005,838,1,19
1005,828,15,20
1006,1,131,1
1006,8,6,2
1006,822,131,3
1006,817,9,4
1006,20,6,5
1006,839,10,6
1006,807,4,7
1006,154,210,8
1006,844,15,9
1006,815,10,10
1006,832,4,11
1006,825,210,12
1006,4,1,13
1006,845,3,14
1006,840,3,15
1006,828,15,16
1006,838,1,17
1006,830,9,18
1006,842,5,19
1006,843,5,20
1007,817,9,1
1007,830,9,2
1007,1,131,3
1007,20,6,4
1007,822,131,5
1007,8,6,6
1007,807,4,7
1007,832,4,8
1007,844,15,9
1007,828,15,10
1007,839,10,11
1007,4,1,12
1007,815,10,13
1007,843,5,14
1007,838,1,15
1007,825,210,16
1007,840,3,17
1007,154,210,18
1007,845,3,19
1007,842,5,20
1008,1,131,1
1008,20,6,2
1008,822,131,3
1008,8,6,4
1008,830,9,5
1008,828,15,6
1008,844,15,7
1008,154,210,8
1008,842,5,9
1008,825,210,10
1008,817,9,11
1008,815,10,12
1008,807,4,13
1008,845,3,14
1008,832,4,15
1008,843,5,16
1008,4,1,17
1008,839,10,18
1008,840,3,19
1008,838,1,20
1009,1,131,1
1009,822,131,2
1009,20,6,3
1009,8,6,4
1009,817,9,5
1009,830,9,6
1009,154,210,7
1009,844,15,8
1009,839,10,9
1009,807,4,10
1009,832,4,11
1009,828,15,12
1009,825,210,13
1009,815,10,14
1009,4,1,15
1009,843,5,16
1009,842,5,17
1009,838,1,18
1009,845,3,19
1009,840,3,20
1010,1,131,1
1010,822,131,2
1010,20,6,3
1010,830,9,4
1010,844,6,5
1010,154,210,6
1010,825,210,7
1010,846,1,8
1010,8,51,9
1010,815,211,10
1010,807,4,11
1010,817,4,12
1010,848,5,13
1010,841,51,14
1010,826,5,15
1010,840,211,16
1010,842,9,17
1010,832,1,18
1010,847,3,19
1010,9,3,20
1011,844,6,1
1011,20,6,2
1011,1,131,3
1011,822,131,4
1011,830,9,5
1011,825,210,6
1011,832,1,7
1011,8,51,8
1011,846,1,9
1011,817,4,10
1011,154,210,11
1011,848,5,12
1011,842,9,13
1011,815,211,14
1011,826,5,15
1011,841,51,16
1011,807,4,17
1011,840,211,18
1011,847,3,19
1011,9,3,20
1012,822,131,1
1012,1,131,2
1012,20,6,3
1012,844,6,4
1012,830,9,5
1012,842,9,6
1012,817,4,7
1012,807,4,8
1012,825,210,9
1012,154,210,10
1012,826,5,11
1012,815,211,12
1012,8,51,13
1012,832,1,14
1012,846,1,15
1012,840,211,16
1012,847,3,17
1012,9,3,18
1012,841,51,19
1012,,,20
1013,822,131,1
1013,1,131,2
1013,20,6,3
1013,830,9,4
1013,815,211,5
1013,826,5,6
1013,846,1,7
1013,844,6,8
1013,832,1,9
1013,817,4,10
1013,848,5,11
1013,825,210,12
1013,840,211,13
1013,154,210,14
1013,807,4,15
1013,847,3,16
1013,841,51,17
1013,,,18
1013,,,19
1013,,,20
1014,822,131,1
1014,1,131,2
1014,20,6,3
1014,830,9,4
1014,844,6,5
1014,842,9,6
1014,154,210,7
1014,825,210,8
1014,826,5,9
1014,846,1,10
1014,848,5,11
1014,832,1,12
1014,817,4,13
1014,8,51,14
1014,815,211,15
1014,840,211,16
1014,9,3,17
1014,841,51,18
1014,847,3,19
1014,,,20
1015,1,131,1
1015,822,131,2
1015,830,9,3
1015,20,6,4
1015,825,210,5
1015,817,4,6
1015,826,5,7
1015,842,9,8
1015,832,1,9
1015,848,5,10
1015,807,4,11
1015,846,1,12
1015,154,210,13
1015,8,51,14
1015,844,6,15
1015,815,211,16
1015,840,211,17
1015,841,51,18
1015,847,3,19
1015,9,3,20
1016,20,6,1
1016,1,131,2
1016,844,6,3
1016,817,4,4
1016,842,9,5
1016,822,131,6
1016,807,4,7
1016,846,1,8
1016,830,9,9
1016,826,5,10
1016,832,1,11
1016,841,51,12
1016,848,5,13
1016,154,210,14
1016,815,211,15
1016,8,51,16
1016,840,211,17
1016,847,3,18
1016,9,3,19
1016,,,20
1017,1,131,1
1017,822,131,2
1017,844,6,3
1017,830,9,4
1017,846,1,5
1017,832,1,6
1017,20,6,7
1017,817,4,8
1017,842,9,9
1017,841,51,10
1017,848,5,11
1017,8,51,12
1017,807,4,13
1017,815,211,14
1017,825,210,15
1017,154,210,16
1017,840,211,17
1017,9,3,18
1017,826,5,19
1017,847,3,20
1018,844,6,1
1018,830,9,2
1018,822,131,3
1018,1,131,4
1018,846,1,5
1018,8,51,6
1018,841,51,7
1018,842,9,8
1018,20,6,9
1018,825,210,10
1018,154,210,11
1018,817,4,12
1018,815,211,13
1018,840,211,14
1018,807,4,15
1018,826,5,16
1018,9,3,17
1018,848,5,18
1018,832,1,19
1018,,,20
1019,822,131,1
1019,1,131,2
1019,844,6,3
1019,830,9,4
1019,842,9,5
1019,20,6,6
1019,817,4,7
1019,846,1,8
1019,848,5,9
1019,807,4,10
1019,841,51,11
1019,8,51,12
1019,832,1,13
1019,154,210,14
1019,815,211,15
1019,825,210,16
1019,826,5,17
1019,840,211,18
1019,847,3,19
1019,9,3,20
1020,1,131,1
1020,830,9,2
1020,822,131,3
1020,842,9,4
1020,8,51,5
1020,154,210,6
1020,832,1,7
1020,815,211,8
1020,807,4,9
1020,844,6,10
1020,841,51,11
1020,825,210,12
1020,817,4,13
1020,826,5,14
1020,840,211,15
1020,848,5,16
1020,847,3,17
1020,9,3,18
1020,846,1,19
1020,20,6,20
1021,830,9,1
1021,822,131,2
1021,1,131,3
1021,844,6,4
1021,20,6,5
1021,842,9,6
1021,846,1,7
1021,832,1,8
1021,154,210,9
1021,8,51,10
1021,807,4,11
1021,848,5,12
1021,826,5,13
1021,825,210,14
1021,847,3,15
1021,815,211,16
1021,841,51,17
1021,840,211,18
1021,9,3,19
1021,817,4,20
1022,844,6,1
1022,20,6,2
1022,1,131,3
1022,822,131,4
1022,830,9,5
1022,8,51,6
1022,815,211,7
1022,825,210,8
1022,154,210,9
1022,817,4,10
1022,846,1,11
1022,807,4,12
1022,842,5,13
1022,847,3,14
1022,832,1,15
1022,840,211,16
1022,848,9,17
1022,841,51,18
1022,826,5,19
1022,,,20
1023,844,6,1
1023,1,131,2
1023,822,131,3
1023,20,6,4
1023,817,4,5
1023,807,4,6
1023,832,1,7
1023,848,9,8
1023,840,211,9
1023,841,51,10
1023,825,210,11
1023,826,5,12
1023,154,210,13
1023,847,3,14
1023,9,3,15
1023,846,1,16
1023,842,5,17
1023,815,211,18
1023,830,9,19
1023,,,20
1024,844,6,1
1024,1,131,2
1024,20,6,3
1024,830,9,4
1024,822,131,5
1024,848,9,6
1024,832,1,7
1024,807,4,8
1024,846,1,9
1024,841,51,10
1024,842,5,11
1024,8,51,12
1024,825,210,13
1024,826,5,14
1024,815,211,15
1024,840,211,16
1024,154,210,17
